"freq","word4","word3","word2","word1"
210526,"the","is","what","tonight"
210526,"i","off","it","top"
210526,"new","the","to","transferred"
210526,"a","take","to","try"
210526,"to","come","to","trying"
210526,"a","for","early","up"
210526,"school","for","early","up"
210526,"own","their","with","up"
210526,"for","media","social","using"
210526,"the","to","come","ve"
210526,"that","believe","to","want"
210526,"to","continue","to","want"
210526,"charity","support","to","want"
210526,"a","start","to","wanted"
210526,"my","to","brought","was"
210526,"right","the","doing","was"
210526,"the","with","done","was"
210526,"am","i","good","was"
210526,"was","i","good","was"
210526,"am","i","it","was"
210526,"thing","one","only","was"
210526,"me","for","perfect","was"
210526,"the","get","to","was"
210526,"that","show","to","way"
210526,"your","show","to","way"
210526,"know","i","do","we"
210526,"this","that","hope","we"
210526,"be","not","must","we"
210526,"forget","not","must","we"
210526,"the","at","stopped","we"
210526,"would","it","thought","we"
210526,"heard","all","ve","we"
210526,"the","in","as","well"
210526,"the","of","being","well"
210526,"good","a","have","well"
210526,"a","is","here","well"
210526,"the","is","here","well"
210526,"two","with","for","went"
210526,"will","hope","i","what"
210526,"is","worse","is","what"
210526,"look","will","it","what"
210526,"and","wrong","went","what"
210526,"is","world","the","when"
210526,"the","see","they","when"
210526,"be","would","we","where"
210526,"was","said","he","which"
210526,"the","to","led","which"
210526,"that","is","it","who"
210526,"in","back","go","will"
210526,"the","for","pay","will"
210526,"to","do","you","will"
210526,"the","all","you","wishing"
210526,"a","without","or","with"
210526,"of","house","the","with"
210526,"people","of","thousands","with"
210526,"facebook","on","us","with"
210526,"for","hard","so","worked"
210526,"nice","really","be","would"
210526,"about","song","a","write"
210526,"me","than","older","years"
210526,"a","are","there","yes"
210526,"a","see","to","yet"
210526,"how","or","are","you"
210526,"up","catch","can","you"
210526,"to","learn","can","you"
210526,"this","purchase","can","you"
210526,"your","share","can","you"
210526,"a","get","ever","you"
210526,"a","be","gotta","you"
210526,"kidding","be","gotta","you"
210526,"to","birthday","happy","you"
210526,"been","just","have","you"
210526,"or","questions","have","you"
210526,"have","i","like","you"
210526,"eyes","your","take","you"
210526,"alike","old","and","young"
210227,"i","glad","am","i"
210084,"coming","you","are","when"
209964,"a","also","is","it"
209944,"the","see","to","going"
209876,"to","am","at","up"
209677,"at","found","be","can"
209677,"for","all","am","i"
209677,"i","as","hard","as"
209677,"the","for","wait","cant"
209677,"to","how","me","tell"
209677,"i","that","admit","to"
209606,"is","state","the","of"
209523,"am","i","week","this"
209523,"a","had","i","wish"
209459,"the","for","excited","so"
209302,"just","it","is","or"
209302,"with","of","time","a"
209302,"can","i","what","do"
209302,"you","of","one","every"
209302,"a","find","can","i"
209302,"that","me","told","and"
209302,"the","whether","to","as"
209302,"are","we","well","as"
209302,"how","imagine","only","can"
209302,"i","until","wait","cannot"
209302,"the","with","up","caught"
209302,"a","return","not","did"
209302,"calls","return","not","did"
209302,"so","am","i","friends"
209302,"enough","lucky","am","i"
209302,"it","make","could","i"
209302,"and","up","got","i"
209302,"myself","to","said","i"
209302,"a","take","you","if"
209302,"and","old","years","is"
209302,"with","made","is","it"
209302,"i","but","night","last"
209302,"be","to","likely","less"
209302,"of","roof","the","on"
209302,"i","what","of","part"
209302,"the","took","i","so"
209302,"the","not","are","these"
209302,"the","that","is","this"
209302,"my","in","point","this"
209302,"party","a","throw","to"
209302,"i","saying","of","way"
209302,"and","husband","my","with"
209219,"been","always","have","i"
209205,"be","to","going","you"
209183,"the","of","sound","the"
209090,"a","take","to","need"
209039,"the","to","happened","what"
209009,"a","not","is","this"
208955,"i","and","me","for"
208955,"the","is","here","and"
208955,"get","i","did","how"
208955,"i","and","much","so"
208955,"doing","were","they","what"
208904,"our","of","all","to"
208888,"years","few","last","the"
208791,"am","i","know","not"
208791,"follower","new","my","to"
208695,"in","time","second","the"
208695,"to","have","would","they"
208450,"am","i","guess","i"
208333,"us","of","those","for"
208333,"own","your","make","to"
208333,"back","be","to","glad"
208333,"was","i","day","other"
208333,"the","to","speak","to"
208333,"at","place","take","will"
208333,"in","place","take","will"
208333,"a","up","pick","and"
208333,"more","bit","a","are"
208333,"are","you","if","day"
208333,"the","in","had","i"
208333,"bail","of","lieu","in"
208333,"is","this","of","none"
208333,"how","sure","quite","not"
208333,"to","plane","a","on"
208333,"for","to","thanks","special"
208333,"about","friends","your","tell"
208333,"i","that","me","tells"
208333,"it","do","can","they"
208333,"i","that","fact","a"
208333,"and","up","grown","a"
208333,"thought","i","moment","a"
208333,"the","for","month","a"
208333,"could","that","move","a"
208333,"left","was","that","all"
208333,"a","longer","no","am"
208333,"excited","very","so","am"
208333,"the","in","expert","an"
208333,"what","out","figure","and"
208333,"the","for","look","and"
208333,"result","end","the","and"
208333,"to","right","the","and"
208333,"the","add","then","and"
208333,"to","want","you","anything"
208333,"part","big","a","are"
208333,"how","sure","not","are"
208333,"a","have","well","as"
208333,"been","have","well","as"
208333,"will","i","but","be"
208333,"the","with","happy","be"
208333,"his","and","him","between"
208333,"your","and","you","between"
208333,"the","for","also","but"
208333,"go","gotta","i","but"
208333,"what","out","figure","can"
208333,"with","me","help","can"
208333,"in","share","per","cents"
208333,"a","in","back","come"
208333,"being","up","end","could"
208333,"always","is","there","course"
208333,"was","it","but","day"
208333,"your","is","what","day"
208333,"a","for","it","doing"
208333,"me","for","it","doing"
208333,"straight","third","a","for"
208333,"and","lord","the","for"
208333,"semester","spring","the","for"
208333,"groom","the","of","friend"
208333,"about","write","to","going"
208333,"in","friend","a","had"
208333,"if","nice","been","have"
208333,"his","about","talked","he"
208333,"the","to","over","heading"
208333,"her","of","out","her"
208333,"feel","already","can","i"
208333,"will","and","can","i"
208333,"touch","in","get","i"
208333,"one","only","had","i"
208333,"it","knew","just","i"
208333,"a","pick","will","i"
208333,"be","would","she","if"
208333,"sleep","deep","a","in"
208333,"state","home","his","in"
208333,"it","but","it","in"
208333,"and","fun","the","in"
208333,"and","philippines","the","in"
208333,"have","i","what","in"
208333,"be","to","allowed","is"
208333,"that","issue","an","is"
208333,"about","question","no","is"
208333,"of","afraid","not","is"
208333,"many","how","see","is"
208333,"this","how","see","is"
208333,"may","for","set","is"
208333,"i","bad","so","is"
208333,"and","there","still","is"
208333,"part","hardest","the","is"
208333,"to","fine","is","it"
208333,"me","taking","is","it"
208333,"to","unlikely","is","it"
208333,"a","is","takes","it"
208333,"my","in","me","join"
208333,"thought","you","when","just"
208333,"the","about","nothing","know"
208333,"to","about","is","life"
208333,"today","do","to","lots"
208333,"are","which","of","many"
208333,"try","could","you","maybe"
208333,"one","new","a","me"
208333,"new","my","at","me"
208333,"am","i","that","mean"
208333,"the","on","info","more"
208333,"do","can","i","much"
208333,"than","fun","more","much"
208333,"i","and","body","my"
208333,"have","i","card","my"
208333,"i","and","children","my"
208333,"my","of","out","myself"
208333,"realtors","of","association","national"
208333,"hype","the","believe","not"
208333,"what","on","comment","not"
208333,"to","time","enough","not"
208333,"the","whether","know","not"
208333,"the","is","that","not"
208333,"associated","the","by","obtained"
208333,"and","father","his","of"
208333,"a","in","living","of"
208333,"the","in","living","of"
208333,"and","campaign","the","of"
208333,"media","social","the","of"
208333,"and","truth","the","of"
208333,"be","would","us","of"
208333,"the","was","which","of"
208333,"saw","just","i","omg"
208333,"screen","large","a","on"
208333,"the","contrary","the","on"
208333,"i","mind","your","on"
208333,"every","of","out","one"
208333,"the","of","out","one"
208333,"you","much","so","only"
208333,"just","could","it","or"
208333,"for","work","who","people"
208333,"i","know","i","person"
208333,"amp","class","yellow","scroll"
208333,"my","on","it","see"
208333,"i","that","know","should"
208333,"be","to","blessed","so"
208333,"watch","to","fun","so"
208333,"have","i","that","sorry"
208333,"game","the","in","stayed"
208333,"little","a","you","tell"
208333,"mind","to","comes","that"
208333,"be","to","book","the"
208333,"and","below","link","the"
208333,"to","below","link","the"
208333,"lawlessness","of","mystery","the"
208333,"that","one","same","the"
208333,"the","and","work","the"
208333,"it","of","worst","the"
208333,"a","have","might","they"
208333,"list","my","on","things"
208333,"i","if","that","think"
208333,"a","is","that","though"
208333,"for","come","has","time"
208333,"are","you","when","time"
208333,"more","much","be","to"
208333,"and","safe","be","to"
208333,"and","strong","be","to"
208333,"the","up","cover","to"
208333,"to","when","know","to"
208333,"and","car","my","to"
208333,"the","off","pull","to"
208333,"and","law","the","to"
208333,"ipad","an","win","to"
208333,"a","make","and","try"
208333,"it","do","and","up"
208333,"get","to","early","up"
208333,"to","get","to","us"
208333,"the","watch","to","wait"
208333,"a","with","up","wake"
208333,"the","from","home","way"
208333,"i","than","more","way"
208333,"be","still","can","we"
208333,"for","use","can","we"
208333,"the","in","lived","we"
208333,"one","have","only","we"
208333,"what","of","aware","well"
208333,"to","had","i","well"
208333,"going","really","is","what"
208333,"my","got","i","where"
208333,"i","where","is","which"
208333,"been","never","have","who"
208333,"in","featured","be","will"
208333,"i","today","you","with"
208333,"amp","gt","amp","word"
208333,"goog","gt","amp","word"
208333,"how","surprised","be","would"
208333,"the","watch","can","you"
208333,"i","it","name","you"
208333,"am","i","say","you"
208333,"it","enjoy","will","you"
208092,"it","do","will","i"
208000,"day","the","in","later"
207920,"honest","be","to","and"
207792,"am","i","say","i"
207792,"not","has","he","said"
207792,"a","for","looking","was"
207792,"get","can","i","where"
207792,"great","a","make","would"
207547,"who","one","the","is"
207547,"are","you","that","and"
207547,"blog","the","on","here"
207547,"i","say","cannot","i"
207547,"that","think","do","i"
207547,"much","too","is","that"
207547,"i","until","not","was"
207547,"the","until","not","was"
207547,"home","came","i","when"
207547,"if","better","be","would"
207547,"off","better","be","would"
207446,"am","i","much","so"
207317,"a","is","there","but"
207317,"is","saying","am","i"
207317,"weeks","of","couple","last"
207317,"years","of","couple","last"
207207,"i","sure","pretty","am"
207048,"a","have","you","when"
206997,"the","of","out","get"
206896,"my","is","here","so"
206896,"a","have","can","you"
206896,"reason","same","the","for"
206896,"all","we","not","do"
206896,"to","go","to","got"
206896,"to","get","me","help"
206896,"a","is","this","know"
206896,"be","would","she","that"
206896,"you","see","i","time"
206896,"to","you","take","will"
206896,"the","of","shot","a"
206896,"the","all","it","about"
206896,"a","of","part","all"
206896,"other","those","all","and"
206896,"who","those","all","and"
206896,"in","up","end","and"
206896,"to","me","for","and"
206896,"a","up","picked","and"
206896,"the","up","picked","and"
